Province,University,Program,International tuition,Domestic tuition,Minimum average,Length Of Program,Program Language,TOEFL Score,Rank,Notes,Longitude,Latitude,URL
Saskatchewan,University of Saskatchewan,Geophysics,1633,628,70,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Paleobiology,1633,628,70,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Physics,1633,628,70,3-4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Toxicology,1633,628,70,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Aboriginal Business Administration Certificate,2118,815,76,2 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Accounting ,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Agribusiness,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Agronomy,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Business Administration Certificate ,2118,815,76,1 year,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Business Economics ,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Diploma in Aboriginal Lands Governance,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Diploma in Agribusiness,2118,815,76,2 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Diploma in Agronomy,2118,815,76,2 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Finance,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Human Resources,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Kanawayihetaytan Askiy,2118,815,76,1 year,"English, Indigenous Languages ",Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Management ,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Marketing ,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Operations Management,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Resource Economics and Policy ,2118,815,76,4 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Indigenous Languages ,1595,614,70,2 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,University of Saskatchewan,Practical and Applied Arts ,1595,614,70,2 years,English,Paper-based: 550,,Please see university website for additional tuition and admission information. Tuition is calculated per course. ,106° 37' 58" W,52° 7' 47" N,www.usask.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Agricultural Machinery Technician ,16700,10200,N/A,35 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,BioScience Technology ,15800,7650,65,72 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,CAD/CAM Engineering Technology ,16500,8500,60,74 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Chemical Technology ,12700,6600,60,72 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Commercial Pilot ,6900,3400,N/A,30 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Computer Systems Technology ,17200,7300,65,74 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Continuing Care Assistant ,11900,6200,N/A,32 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Disability Support Worker ,14000,6500,N/A,36 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Early Childhood Education Certificate ,14000,7800,N/A,38 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Educational Assistant ,14700,5950,N/A,36 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Electronic Systems Engineering Technology ,16800,7300,60,74 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Food and Nutrition Management ,13300,6800,N/A,70 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Hotel and Restaurant Management ,14400,6800,N/A,70 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Heavy Equipment Truck and Transport Technician ,16600,7400,N/A,35 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Library and Information Technology ,12800,5600,60,72 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Machinist,16100,7000,N/A,34 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Mechanical Engineering Technology ,16700,7850,60,74 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Mining Engineering Technology ,16300,7100,60,68 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Parts Management Technician ,13800,5250,N/A,30 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Recreation and Community Development ,12200,6400,60,65 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Therapeutic Recreation ,7400,9000,N/A,70 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Welding ,16100,7000,N/A,34 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Saskatoon campus ,Youth Care Worker Certificate ,14000,6700,N/A,35 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Automotive Service Technician ,16500,7000,N/A,36 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,"Business Diploma - Year 1, Semesters 1 & 2 ",11500,6500,N/A,64 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Business Information Systems Semester 1 & 2  ,13300,6800,N/A,64 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Carpentry Certificate,13500,6700,N/A,30 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Civil Engineering Technologies ,13000,8200,N/A,76 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Civil Technician ,10600,6200,60,36 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Computer Engineering Technology,13800,7400,60,76 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Electrical Engineering Technology,13500,7700,60,76 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Engineering Design and Drafting Technology ,14400,7000,N/A,76 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Environmental Engineering Technology,13000,7900,N/A,80 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Geomatics and Surveying Engineering Technology,14700,7300,N/A,80 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Office Administration ,12400,6400,N/A,32 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Moose Jaw campus,Professional Cooking ,16500,7800,N/A,35 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Regina campus,Auto Body Technician ,14000,6500,N/A,30 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Regina campus,Building Systems Technician ,16300,8000,60,36 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Regina campus,Computer Networking Technician ,15100,7200,60,33 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Regina campus,Health Information Management ,14000,8500,65,71 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Regina campus,Telecommunications Networking Technician ,14000,6400,60,45 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Business Certificate * ,11500,6500,N/A,32 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Correctional Studies ,12800,6700,N/A,32 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Geographic Information Science for Resource Management ,14400,5250,65,32 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Hairstylist ,22700,11900,N/A,45 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Interactive Design and Technology,15600,7000,N/A,65 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Integrated Resource Management,15600,8700,65,70 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Media Arts Production Certificate,14000,6100,N/A,35 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
Saskatchewan,Saskatchewan Polytechnic Prince Albert campus,Resource and Environmental Law ,15600,7800,65,70 weeks,English,"Internet based: 81, Paper based: 550 ",,"Please see university website for additional tuition and admission information. Admission is dependent on previous courses, province, and country.",106° 39' 37" W,52° 7' 42" N,www.saskpolytech.ca
